repos,repo_version,filename,raw_details
NRCan/geo-deep-learning,latest,/docker-compose.yml,"{'version': '3', 'services': {'geo-deep-learning': {'build': '.', 'environment': ['PYTHONPATH=.'], 'volumes': ['.:/app'], 'entrypoint': 'python', 'command': '--version'}}}"
neuralet/smart-social-distancing,latest,/docker-compose-coral-dev.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-coral-dev-board', 'privileged': True, 'build': {'context': '.', 'dockerfile': 'coral-dev-board.Dockerfile'}}}}"
neuralet/smart-social-distancing,latest,/docker-compose-x86-openvino.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-x86_64_openvino', 'build': {'context': '.', 'dockerfile': 'x86-openvino.Dockerfile'}}}}"
neuralet/smart-social-distancing,latest,/docker-compose-gpu.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-x86_64_gpu', 'build': {'context': '.', 'dockerfile': 'x86-gpu.Dockerfile'}, 'deploy': {'resources': {'reservations': {'devices': [{'capabilities': ['gpu']}]}}}}}}"
neuralet/smart-social-distancing,latest,/docker-compose-jetson-tx2.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-jetson-nano', 'privileged': True, 'build': {'context': '.', 'dockerfile': 'jetson-tx2.Dockerfile'}, 'runtime': 'nvidia', 'environment': ['NVIDIA_VISIBLE_DEVICES=all']}}}"
neuralet/smart-social-distancing,latest,/docker-compose.yml,"{'services': {'processor': {'volumes': ['.:/repo'], 'ports': ['8300:8000']}}}"
neuralet/smart-social-distancing,latest,/docker-compose-jetson-nano.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-jetson-nano', 'privileged': True, 'build': {'context': '.', 'dockerfile': 'jetson-nano.Dockerfile'}, 'runtime': 'nvidia', 'environment': ['NVIDIA_VISIBLE_DEVICES=all']}}}"
neuralet/smart-social-distancing,latest,/docker-compose-gpu-tensorrt.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-x86_64_gpu_tensorrt', 'build': {'context': '.', 'dockerfile': 'x86-gpu-tensorrt-openpifpaf.Dockerfile'}, 'deploy': {'resources': {'reservations': {'devices': [{'capabilities': ['gpu']}]}}}}}}"
neuralet/smart-social-distancing,latest,/docker-compose-amd64.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-amd64', 'privileged': True, 'build': {'context': '.', 'dockerfile': 'amd64-usbtpu.Dockerfile'}}}}"
neuralet/smart-social-distancing,latest,/docker-compose-x86.yml,"{'services': {'processor': {'image': 'neuralet/smart-social-distancing:latest-x86_64', 'build': {'context': '.', 'dockerfile': 'x86.Dockerfile'}}}}"
blakeblackshear/frigate-hass-integration,latest,/docker-compose.yml,"{'version': '3', 'services': {'dev': {'container_name': 'dev', 'user': 'vscode', 'build': {'context': '.', 'dockerfile': 'docker/Dockerfile.dev'}, 'volumes': ['/etc/localtime:/etc/localtime:ro', '.:/workspace:cached'], 'command': '/bin/sh -c ""while sleep 1000; do :; done""'}, 'hass': {'container_name': 'hass', 'image': 'homeassistant/home-assistant:beta', 'ports': ['8123:8123'], 'volumes': ['/etc/localtime:/etc/localtime:ro', '.devcontainer/configuration.yaml:/config/configuration.yaml:ro', './custom_components:/config/custom_components:ro']}, 'frigate': {'container_name': 'frigate', 'privileged': True, 'image': 'blakeblackshear/frigate:stable-amd64', 'devices': ['/dev/bus/usb:/dev/bus/usb', '/dev/dri:/dev/dri'], 'volumes': ['/etc/localtime:/etc/localtime:ro', '.devcontainer/frigate.yml:/config/config.yml:ro', './frigate:/media/frigate'], 'ports': ['5000:5000', '1935:1935']}, 'mqtt': {'container_name': 'mqtt', 'image': 'eclipse-mosquitto:1.6', 'ports': ['1883:1883']}}}"
sacdallago/bio_embeddings,latest,/webserver/docker-compose.dev.yml,"{'version': '3.2', 'services': {'bio_embeddings_worker': {'image': 'ghcr.io/bioembeddings/worker', 'build': {'context': '..', 'dockerfile': 'webserver/Dockerfile.worker', 'cache_from': ['ghcr.io/bioembeddings/worker']}, 'container_name': 'bio_embeddings_worker', 'volumes': ['${HOME}/.cache/bio_embeddings:/mnt/models', '../bio_embeddings:/app/bio_embeddings', '../webserver:/app/webserver'], 'environment': {'CELERY_BROKER_URL': 'amqp://rabbitmq', 'MONGO_URL': 'mongodb://root:example@mongo:27017', 'CELERY_WORKER_TYPE': 'pipeline,seqvec,seqvec_annotations,protbert,seqvec_annotations,protbert_annotations'}, 'networks': ['bio_embeddings']}, 'bio_embeddings_webserver': {'image': 'ghcr.io/bioembeddings/webserver', 'build': {'context': '..', 'dockerfile': 'webserver/Dockerfile.webserver', 'cache_from': ['ghcr.io/bioembeddings/webserver']}, 'container_name': 'bio_embeddings_webserver', 'ports': ['3000:3000'], 'volumes': ['../webserver:/app/webserver'], 'environment': {'CELERY_BROKER_URL': 'amqp://rabbitmq', 'MONGO_URL': 'mongodb://root:example@mongo:27017'}, 'networks': ['bio_embeddings']}, 'nginx': {'image': 'nginx:1-alpine', 'container_name': 'nginx', 'ports': ['443:443'], 'volumes': ['.:/mnt', './dev/nginx.conf:/etc/nginx/conf.d/nginx.conf:ro'], 'networks': ['bio_embeddings']}, 'mongo': {'image': 'mongo:4', 'container_name': 'mongo', 'ports': ['27017:27017'], 'environment': {'MONGO_INITDB_ROOT_USERNAME': 'root', 'MONGO_INITDB_ROOT_PASSWORD': 'example'}, 'networks': ['bio_embeddings']}, 'rabbitmq': {'image': 'rabbitmq:3-alpine', 'hostname': 'bio_embeddings_host', 'container_name': 'rabbitmq', 'ports': ['5672:5672'], 'networks': ['bio_embeddings']}}, 'networks': {'bio_embeddings': None}}"
sacdallago/bio_embeddings,latest,/webserver/docker-compose.prod.yml,"{'version': '3.1', 'services': {'mongo': {'image': 'mongo:4', 'container_name': 'mongo', 'environment': {'MONGO_INITDB_ROOT_USERNAME': 'REPLACE_ME', 'MONGO_INITDB_ROOT_PASSWORD': 'REPLACE_ME'}, 'networks': ['bio_embeddings']}, 'rabbitmq': {'image': 'rabbitmq:3-alpine', 'hostname': 'bio_embeddings_host', 'container_name': 'rabbitmq', 'networks': ['bio_embeddings']}, 'bio_embeddings_worker': {'image': 'ghcr.io/bioembeddings/worker', 'container_name': 'bio_embeddings_worker', 'volumes': ['/replace/me/with/a/path/to/the/model/directory:/mnt/models'], 'environment': {'CELERY_BROKER_URL': 'amqp://rabbitmq', 'MONGO_URL': 'mongodb://REPLACE_ME:REPLACE_ME@mongo:27017'}, 'networks': ['bio_embeddings']}, 'bio_embeddings_webserver': {'image': 'ghcr.io/bioembeddings/webserver', 'container_name': 'bio_embeddings_webserver', 'ports': ['3000:3000'], 'environment': {'CELERY_BROKER_URL': 'amqp://rabbitmq', 'MONGO_URL': 'mongodb://REPLACE_ME:REPLACE_ME@mongo:27017'}, 'networks': ['bio_embeddings']}}, 'networks': {'bio_embeddings': None}}"
xaynetwork/xaynet,latest,/docker/docker-compose.yml,"{'version': '3.8', 'services': {'coordinator': {'image': 'xaynetwork/xaynet:development', 'build': {'context': '..', 'dockerfile': 'docker/Dockerfile'}, 'depends_on': ['minio', 'redis', 'influxdb'], 'volumes': ['${PWD}/configs/docker-dev.toml:/app/config.toml'], 'networks': ['xaynet'], 'ports': ['8081:8081'], 'restart': 'unless-stopped'}, 'influxdb': {'image': 'influxdb:1.8', 'hostname': 'influxdb', 'container_name': 'influxdb', 'environment': {'INFLUXDB_DB': 'metrics', 'INFLUXDB_DATA_QUERY_LOG_ENABLED': 'false', 'INFLUXDB_HTTP_LOG_ENABLED': 'false'}, 'volumes': ['influxdb-data:/var/lib/influxdb'], 'networks': ['xaynet'], 'ports': ['8086:8086']}, 'minio': {'image': 'minio/minio', 'hostname': 'minio', 'container_name': 'minio', 'env_file': ['.dev.env'], 'command': 'server /data', 'volumes': ['minio-data:/data'], 'networks': ['xaynet'], 'ports': ['9000:9000']}, 'redis': {'image': 'redis:6', 'hostname': 'redis', 'container_name': 'redis', 'entrypoint': '/usr/local/bin/redis-server --appendonly yes --appendfsync everysec', 'volumes': ['redis-data:/data'], 'networks': ['xaynet'], 'ports': ['6379:6379']}}, 'volumes': {'minio-data': None, 'redis-data': None, 'influxdb-data': None}, 'networks': {'xaynet': None}}"
robotology/gym-ignition,latest,/.docker/docker-compose.yml,"{'version': '3.0', 'services': {'base': {'build': {'args': {'from': 'ubuntu:focal'}, 'context': '.', 'dockerfile': 'base.Dockerfile'}, 'image': 'diegoferigo/gym-ignition:base'}, 'ci-master': {'build': {'args': {'from': 'diegoferigo/gym-ignition:base', 'ignition_codename': 'dome'}, 'context': '.', 'dockerfile': 'cicd-master.Dockerfile'}, 'image': 'diegoferigo/gym-ignition:ci-master'}, 'pypi-master': {'build': {'args': {'from': 'diegoferigo/gym-ignition:base', 'ignition_codename': 'dome'}, 'context': '.', 'dockerfile': 'cicd-master.Dockerfile'}, 'image': 'diegoferigo/gym-ignition:pypi-master'}, 'ci-devel': {'build': {'args': {'from': 'diegoferigo/gym-ignition:base', 'ignition_codename': 'fortress', 'CMAKE_BUILD_TYPE': 'Debug'}, 'context': '.', 'dockerfile': 'cicd-devel.Dockerfile'}, 'image': 'diegoferigo/gym-ignition:ci-devel'}, 'pypi-devel': {'build': {'args': {'from': 'diegoferigo/gym-ignition:base', 'ignition_codename': 'fortress', 'CMAKE_BUILD_TYPE': 'Release'}, 'context': '.', 'dockerfile': 'cicd-devel.Dockerfile'}, 'image': 'diegoferigo/gym-ignition:pypi-devel'}, 'latest': {'build': {'args': {'from': 'diegoferigo/gym-ignition:pypi-master', 'branch': 'master'}, 'context': '.', 'dockerfile': 'Dockerfile'}, 'image': 'diegoferigo/gym-ignition:latest'}, 'nightly': {'build': {'args': {'from': 'diegoferigo/gym-ignition:ci-devel', 'branch': 'devel', 'pip_options': '--pre'}, 'context': '.', 'dockerfile': 'Dockerfile'}, 'image': 'diegoferigo/gym-ignition:nightly'}}}"
learningOrchestra/learningOrchestra,latest,/docker-compose.yml,"{'version': '3.8', 'x-deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}}, 'x-deploy-manager': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'x-deploy-worker': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'x-service-database-env': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database'], 'services': {'databaseapi': {'build': 'microservices/database_api_image', 'image': '127.0.0.1:5050/database_api', 'ports': ['5000:5000'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'volumes': ['database_api:/datasets'], 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}, 'databaseprimary': {'image': 'bitnami/mongodb:3.6.17-ol-7-r26', 'ports': ['27017:27017'], 'environment': ['MONGODB_ROOT_PASSWORD=owl45#21', 'MONGODB_ADVERTISED_HOSTNAME=databaseprimary', 'MONGODB_REPLICA_SET_MODE=primary', 'MONGODB_REPLICA_SET_KEY=replicasetkey', 'MONGODB_REPLICA_SET_NAME=replica_set'], 'volumes': ['database:/bitnami'], 'networks': ['database'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}}, 'databasesecondary': {'image': 'bitnami/mongodb:3.6.17-ol-7-r26', 'depends_on': ['databaseprimary'], 'environment': ['MONGODB_PRIMARY_HOST=databaseprimary', 'MONGODB_PRIMARY_PORT_NUMBER=27017', 'MONGODB_PRIMARY_ROOT_PASSWORD=owl45#21', 'MONGODB_ADVERTISED_HOSTNAME=databasesecondary', 'MONGODB_REPLICA_SET_NAME=replica_set', 'MONGODB_REPLICA_SET_KEY=replicasetkey', 'MONGODB_REPLICA_SET_MODE=secondary'], 'networks': ['database'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}}, 'databasearbiter': {'image': 'bitnami/mongodb:3.6.17-ol-7-r26', 'depends_on': ['databaseprimary'], 'environment': ['MONGODB_PRIMARY_HOST=databaseprimary', 'MONGODB_PRIMARY_PORT_NUMBER=27017', 'MONGODB_PRIMARY_ROOT_PASSWORD=owl45#21', 'MONGODB_ADVERTISED_HOSTNAME=databasearbiter', 'MONGODB_REPLICA_SET_KEY=replicasetkey', 'MONGODB_REPLICA_SET_NAME=replica_set', 'MONGODB_REPLICA_SET_MODE=arbiter'], 'networks': ['database'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}}, 'images': {'image': 'registry:2.7.1', 'ports': ['5050:5000'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'networks': ['database'], 'volumes': ['images:/var/lib/registry']}, 'agent': {'image': 'portainer/agent:linux-amd64-2.1.0-alpine', 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/var/lib/docker/volumes:/var/lib/docker/volumes'], 'networks': ['portainer'], 'deploy': {'mode': 'global', 'placement': {'constraints': ['node.platform.os==linux']}}}, 'portainer': {'image': 'portainer/portainer-ce:2.1.1-alpine', 'command': '-H tcp://tasks.agent:9001 --tlsskipverify', 'ports': ['9000:9000', '8000:8000'], 'volumes': ['portainer:/data'], 'networks': ['portainer'], 'deploy': {'mode': 'replicated', 'replicas': 1, 'placement': {'constraints': ['node.role==manager']}}}, 'sparkmaster': {'build': 'microservices/spark_image', 'image': '127.0.0.1:5050/spark', 'ports': ['4040:4040', '7077:7077', '8080:8080'], 'environment': ['SPARK_ROLE=master'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'networks': ['spark', 'database']}, 'sparkworker': {'image': '127.0.0.1:5050/spark', 'entrypoint': 'dockerize -wait tcp://sparkmaster:7077 -timeout 240s /sbin/my_init', 'ports': ['8081:8081', '41352:41352'], 'links': ['sparkmaster'], 'environment': ['SPARK_MASTER=sparkmaster', 'SPARK_ROLE=slave'], 'deploy': {'replicas': 3, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'networks': ['spark', 'database']}, 'projection': {'build': 'microservices/projection_image', 'image': '127.0.0.1:5050/projection', 'ports': ['5001:5001', '41000:41000'], 'extra_hosts': ['projection:0.0.0.0'], 'depends_on': ['databaseprimary', 'images', 'sparkmaster', 'sparkworker'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'networks': ['database', 'spark'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}, 'builder': {'build': 'microservices/builder_image', 'image': '127.0.0.1:5050/builder', 'ports': ['5002:5002', '41100:41100'], 'extra_hosts': ['builder:0.0.0.0'], 'depends_on': ['databaseprimary', 'images', 'sparkmaster', 'sparkworker'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'networks': ['database', 'spark'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}, 'datatypehandler': {'build': 'microservices/data_type_handler_image', 'image': '127.0.0.1:5050/data_type_handler', 'ports': ['5003:5003'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}, 'histogram': {'build': 'microservices/histogram_image', 'image': '127.0.0.1:5050/histogram', 'ports': ['5004:5004'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==worker']}}, 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}, 'databasexecutor': {'build': 'microservices/database_executor_image', 'image': '127.0.0.1:5050/database_executor', 'ports': ['5006:5006'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'volumes': ['database_executor:/explore', 'database_executor:/transform', 'model:/models', 'binary_executor:/binaries', 'code_executor:/code_executions'], 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}, 'gatewayapi': {'image': 'devopsfaith/krakend:1.2.0', 'volumes': ['./microservices/krakend:/etc/krakend'], 'ports': ['80:8080', '8090:8090'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'networks': ['database', 'spark']}, 'model': {'build': 'microservices/model_image', 'image': '127.0.0.1:5050/model', 'ports': ['5007:5007'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database'], 'volumes': ['code_executor:/code_executions', 'database_executor:/explore', 'database_executor:/transform', 'model:/models', 'binary_executor:/binaries']}, 'binaryexecutor': {'build': 'microservices/binary_executor_image', 'image': '127.0.0.1:5050/binary_executor', 'ports': ['5008:5008'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database'], 'volumes': ['model:/models', 'binary_executor:/binaries', 'database_executor:/transform', 'code_executor:/code_executions']}, 'codexecutor': {'build': 'microservices/code_executor_image', 'image': '127.0.0.1:5050/code_executor', 'ports': ['5009:5009'], 'depends_on': ['databaseprimary', 'images'], 'deploy': {'replicas': 1, 'restart_policy': {'condition': 'on-failure'}, 'placement': {'constraints': ['node.role==manager']}}, 'volumes': ['code_executor:/code_executions', 'database_executor:/explore', 'database_executor:/transform', 'model:/models', 'binary_executor:/binaries', 'database_api:/datasets'], 'networks': ['database'], 'environment': ['DATABASE_URL=mongodb://root:owl45#21@databaseprimary,databasesecondary', 'DATABASE_PORT=27017', 'DATABASE_REPLICA_SET=replica_set', 'DATABASE_NAME=database']}}, 'networks': {'database': None, 'spark': None, 'portainer': None}, 'volumes': {'images': None, 'database': None, 'database_api': None, 'database_executor': None, 'code_executor': None, 'model': None, 'binary_executor': None, 'portainer': None}}"
CogStack/MedCATtrainer,latest,/docker-compose-fimg.yml,"{'version': '3.4', 'services': {'medcattrainer': {'container_name': 'medcattrainer', 'hostname': 'medcat', 'restart': 'always', 'image': 'medcattrainer_medcattrainer', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static', 'api-db:/home/api/db'], 'expose': ['8000'], 'env_file': ['./envs/env'], 'command': '/home/run.sh'}, 'nginx': {'container_name': 'medcattrainer_nginx', 'restart': 'always', 'image': 'medcattrainer_nginx', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static'], 'ports': ['${MCTRAINER_PORT:-8001}:8000'], 'depends_on': ['medcattrainer']}}, 'volumes': {'api-media': None, 'api-static': None, 'api-db': None}}"
CogStack/MedCATtrainer,latest,/docker-compose-prod.yml,"{'version': '3.4', 'services': {'medcattrainer': {'container_name': 'medcattrainer', 'hostname': 'medcat', 'restart': 'always', 'image': 'cogstacksystems/medcat-trainer:v2.2.0', 'volumes': ['./configs:/home/configs', 'api-media:/home/api/media', 'api-static:/home/api/static', 'api-db:/home/api/db'], 'expose': ['8000'], 'env_file': ['./envs/env-prod'], 'command': '/home/run.sh'}, 'nginx': {'container_name': 'medcattrainer_nginx', 'image': 'cogstacksystems/medcat-trainer-nginx:v2.2.0', 'restart': 'always', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static'], 'ports': ['${MCTRAINER_PORT:-8001}:8000'], 'depends_on': ['medcattrainer']}}, 'volumes': {'api-media': None, 'api-static': None, 'api-db': None}}"
CogStack/MedCATtrainer,latest,/docker-compose-latest.yml,"{'version': '3.4', 'services': {'medcattrainer': {'container_name': 'medcattrainer', 'hostname': 'medcat', 'restart': 'always', 'image': 'cogstacksystems/medcat-trainer:latest', 'volumes': ['./configs:/home/configs', 'api-media:/home/api/media', 'api-static:/home/api/static', 'api-db:/home/api/db'], 'expose': ['8000'], 'env_file': ['./envs/env'], 'command': '/home/run.sh'}, 'nginx': {'container_name': 'medcattrainer_nginx', 'image': 'cogstacksystems/medcat-trainer-nginx:latest', 'restart': 'always', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static'], 'ports': ['${MCTRAINER_PORT:-8001}:8000'], 'depends_on': ['medcattrainer']}}, 'volumes': {'api-media': None, 'api-static': None, 'api-db': None}}"
CogStack/MedCATtrainer,latest,/docker-compose.yml,"{'version': '3.4', 'services': {'medcattrainer': {'container_name': 'medcattrainer', 'hostname': 'medcat', 'restart': 'always', 'image': 'cogstacksystems/medcat-trainer:v2.2.1', 'volumes': ['./configs:/home/configs', 'api-media:/home/api/media', 'api-static:/home/api/static', 'api-db:/home/api/db'], 'expose': ['8000'], 'env_file': ['./envs/env'], 'command': '/home/run.sh'}, 'nginx': {'container_name': 'medcattrainer_nginx', 'image': 'cogstacksystems/medcat-trainer-nginx:v2.2.1', 'restart': 'always', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static'], 'ports': ['${MCTRAINER_PORT:-8001}:8000'], 'depends_on': ['medcattrainer']}}, 'volumes': {'api-media': None, 'api-static': None, 'api-db': None}}"
CogStack/MedCATtrainer,latest,/docker-compose-dev.yml,"{'version': '3.4', 'services': {'medcattrainer': {'image': 'medcattrainer:latest', 'build': {'network': 'host', 'context': './webapp'}, 'volumes': ['./webapp/api/core:/home/api/core', './webapp/api/api:/home/api/api', './webapp/run.sh:/home/run.sh', './configs:/home/configs', 'api-media:/home/api/media', 'api-static:/home/api/static', 'api-db:/home/api/db'], 'expose': ['8000'], 'env_file': ['./envs/env'], 'command': '/home/run.sh'}, 'nginx': {'image': 'medcattrainer-nginx:latest', 'build': {'network': 'host', 'context': './nginx'}, 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static'], 'ports': ['${MCTRAINER_PORT:-8001}:8000'], 'depends_on': ['medcattrainer']}}, 'volumes': {'api-media': None, 'api-static': None, 'api-db': None}}"
CogStack/MedCATtrainer,latest,/docker-compose-mc0x.yml,"{'version': '3.4', 'services': {'medcattrainer': {'container_name': 'medcattrainer', 'hostname': 'medcat', 'restart': 'always', 'image': 'cogstacksystems/medcat-trainer:mc-v0.x-latest', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static', 'api-db:/home/api/db'], 'expose': ['8000'], 'env_file': ['./envs/env-mc0x'], 'command': '/home/run.sh'}, 'nginx': {'container_name': 'medcattrainer_nginx', 'image': 'cogstacksystems/medcat-trainer-nginx:mc-v0.x-latest', 'restart': 'always', 'volumes': ['api-media:/home/api/media', 'api-static:/home/api/static'], 'ports': ['${MCTRAINER_PORT:-8001}:8000'], 'depends_on': ['medcattrainer']}}, 'volumes': {'api-media': None, 'api-static': None, 'api-db': None}}"
ModelChimp/modelchimp,latest,/docker-compose.local.yml,"{'version': '3', 'services': {'nginx': {'image': 'nginx:latest', 'container_name': 'production_nginx', 'volumes': ['./nginx-dev.conf:/etc/nginx/nginx.conf'], 'ports': ['8000:8000'], 'links': ['web', 'ui', 'socket']}, 'redis': {'image': 'redis', 'ports': ['6379:6379']}, 'web': {'image': 'modelchimp/modelchimp-server:latest', 'container_name': 'web', 'restart': 'always', 'command': ['bash', './scripts/wait-for-postgres.sh', 'db', 'bash', 'runserver.sh'], 'ports': ['8002:8002'], 'links': ['redis', 'db'], 'volumes': ['./.env:/code/.env']}, 'socket': {'image': 'modelchimp/modelchimp-server:latest', 'restart': 'always', 'command': ['daphne', '-b', '0.0.0.0', '-p', '8001', 'settings.asgi:application'], 'ports': ['8001:8001'], 'links': ['redis', 'db'], 'volumes': ['./.env:/code/.env']}, 'celery': {'image': 'modelchimp/modelchimp-server:latest', 'command': 'bash ./scripts/wait-for-postgres.sh db celery -A settings worker -l info -B', 'links': ['redis', 'db'], 'volumes': ['./.env:/code/.env']}, 'ui': {'image': 'modelchimp/modelchimp-ui:latest', 'command': 'npm run start:prod', 'ports': ['3000:3000']}, 'db': {'image': 'postgres:10.6', 'restart': 'always', 'volumes': ['./postgres-data:/var/lib/postgresql/data'], 'ports': ['5432:5432']}}}"
ModelChimp/modelchimp,latest,/docker-compose.dev.yml,"{'version': '3', 'services': {'db': {'image': 'postgres:10.6', 'restart': 'always', 'ports': ['5432:5432']}, 'redis': {'image': 'redis', 'ports': ['6379:6379']}, 'web': {'build': '.', 'container_name': 'web', 'restart': 'always', 'command': ['bash', './scripts/wait-for-postgres.sh', 'db', 'bash', 'runserver_dev.sh'], 'volumes': ['.:/code', '.env:/code/.env'], 'ports': ['8000:8000'], 'depends_on': ['db', 'redis']}, 'celery': {'build': '.', 'command': 'bash ./scripts/wait-for-postgres.sh db celery -A settings worker -l info -B', 'volumes': ['.:/code', '.env:/code/.env'], 'depends_on': ['db', 'redis', 'web']}}}"
